"","logFC","logCPM","PValue","FDR"
"FBgn0052075",0.0400742698354646,4.10491154706767,0.852105324668322,0.973718571298441
"FBgn0037071",-0.0374466325819361,4.13228946581544,0.852164851637455,0.973718571298441
"FBgn0000559",-0.0242507691938825,13.0821217562356,0.852403500791243,0.973718571298441
"FBgn0031974",-0.067703965548061,2.5230632328831,0.852484875175692,0.973718571298441
"FBgn0039712",-0.0221359790154581,6.21664047548584,0.852487224847058,0.973718571298441
"FBgn0038834",0.0319255946795872,10.5137524061228,0.852926736841817,0.973729448543629
"FBgn0051897",0.0807437999411034,0.555873322880567,0.853058997780298,0.973729448543629
"FBgn0261403",0.0483994916579142,7.17962067123522,0.853114442693997,0.973729448543629
"FBgn0033569",-0.0347913048300382,4.12469375434808,0.853146644811954,0.973729448543629
"FBgn0034791",-0.0264084102988954,5.16547449420043,0.853221040266092,0.973729448543629
"FBgn0030522",0.0403881942617303,4.419216992772,0.853286953440444,0.973729448543629
"FBgn0011217",0.0274627845838746,8.72570410365342,0.853399050908258,0.973729448543629
"FBgn0029704",-0.0228750723480334,5.55100975530367,0.853470339573615,0.973729448543629
"FBgn0004237",0.0281306962294893,8.63491347568618,0.85404620870611,0.973729448543629
"FBgn0037024",0.0385144311130025,4.47665902862873,0.854079262425913,0.973729448543629
"FBgn0030673",0.0505603382757202,2.94815726338667,0.854205036136733,0.973729448543629
"FBgn0004145",-0.0274633051896259,10.4082162776787,0.854255081270594,0.973729448543629
"FBgn0051719",0.115013272743701,0.0815027008212319,0.854501910731765,0.973729448543629
"FBgn0027090",-0.0209137801302665,6.65508099160859,0.854529377063552,0.973729448543629
"FBgn0053635",0.0569882073835045,2.76921427863383,0.854636804748091,0.973729448543629
"FBgn0040366",-0.0598942233034271,2.0005163626195,0.85465861945422,0.973729448543629
"FBgn0032473",-0.149559206674008,-0.0859131012190263,0.854715774587536,0.973729448543629
"FBgn0026619",-0.0261578500508694,4.57819711371094,0.854725562378695,0.973729448543629
"FBgn0030719",-0.0293803222179192,7.7284753785354,0.854916675551495,0.973729448543629
"FBgn0034689",-0.0275206453347657,4.82261341233344,0.854921469995651,0.973729448543629
"FBgn0029714",0.0345876184744111,4.22588385977057,0.855209443353809,0.973729448543629
"FBgn0037188",0.0303960503915182,4.75213940829542,0.855317977533048,0.973729448543629
"FBgn0053182",-0.0255644210910438,5.59048008899687,0.855396399946888,0.973729448543629
"FBgn0037538",-0.0262050765019052,5.33505417150454,0.855397630007852,0.973729448543629
"FBgn0039674",0.0240702622611662,5.69859991330329,0.855611709618225,0.973835537254086
"FBgn0004106",-0.0333037319562186,5.30792629886541,0.856210394822594,0.974379282482104
"FBgn0027575",0.0608424856230493,1.33820008106136,0.856934297637377,0.97506535335688
"FBgn0021761",0.0254421729426077,7.46449770171783,0.857129044956566,0.975149214259299
"FBgn0039189",-0.033577644973615,3.51266548796368,0.857292824579352,0.975197824740364
"FBgn0030594",-0.120314695826029,0.249013527716423,0.857667757335816,0.975486580982258
"FBgn0052791",-0.0627328817905345,2.87599011481522,0.857852613141258,0.975559098174192
"FBgn0261509",-0.0641377939322329,1.6365573235159,0.857997774740154,0.975586460593745
"FBgn0034367",0.0247905466571876,5.83386415855343,0.858184548337061,0.975661123539848
"FBgn0030266",0.0316078635008469,7.56615537422371,0.858361552498234,0.975724660212469
"FBgn0027873",-0.0233871018190209,5.78134306718538,0.858860104282125,0.976063486999469
"FBgn0085417",-0.119317011596926,0.709616765228732,0.858934887747006,0.976063486999469
"FBgn0046301",0.0281459927104649,4.17381706332295,0.859023103627884,0.976063486999469
"FBgn0037017",0.0802286653159598,1.2013486176446,0.859247288304394,0.976180532305768
"FBgn0030178",0.0495936126352486,2.96804835550057,0.859601935764793,0.97644574090823
"FBgn0011655",0.0279784652091002,6.89765851076208,0.860182247251766,0.976967176633332
"FBgn0030183",0.0532130181193416,2.98523175399752,0.860437849451425,0.977119723030826
"FBgn0038376",0.0233289481592587,7.47261991272711,0.860574300899746,0.977136937004701
"FBgn0037891",0.0348655074358222,7.01285858125657,0.860925263108963,0.977195071482368
"FBgn0032811",-0.0290640602493092,4.24236492440537,0.860950327901331,0.977195071482368
"FBgn0052104",-0.0407846953953727,3.98614710358252,0.861253955064691,0.977195071482368
"FBgn0001978",-0.0238276436206601,8.87904769460568,0.861322021678065,0.977195071482368
"FBgn0033934",-0.0199640588379642,6.47062448176268,0.861382035763996,0.977195071482368
"FBgn0027093",0.0246248385771947,6.4716178634102,0.861466528559215,0.977195071482368
"FBgn0005536",0.0230544880679211,8.31388853801997,0.861853446401681,0.977195071482368
"FBgn0025637",-0.0221566257967303,6.64326486728392,0.861896146557419,0.977195071482368
"FBgn0028484",-0.0215225837948462,6.71660395824069,0.862032929765371,0.977195071482368
"FBgn0033010",-0.0530103934596255,5.11817833533215,0.862103264136847,0.977195071482368
"FBgn0003717",0.0238681891781352,8.37758437640155,0.862143006791686,0.977195071482368
"FBgn0038738",0.0228596324065338,7.72429757731607,0.862232578277721,0.977195071482368
"FBgn0029785",0.0263580541151318,10.8953349475423,0.862417259792723,0.977195071482368
"FBgn0034243",0.0241237406932821,6.51639657166351,0.86243086200306,0.977195071482368
"FBgn0039594",-0.098978822477587,0.127103682626509,0.862538502923364,0.977195071482368
"FBgn0052182",0.0740440150875616,1.63852722389105,0.862673145011775,0.977195071482368
"FBgn0039120",0.0231805576940084,8.30108580166864,0.862739335820502,0.977195071482368
"FBgn0011764",-0.0227094435083291,7.00953065461188,0.862843659753247,0.977195071482368
"FBgn0036510",-0.0249092738940208,5.23384089442984,0.862941478409662,0.977195071482368
"FBgn0083962",0.0227677374360304,8.12595749653987,0.863051506156535,0.977195071482368
"FBgn0039997",0.0495006861967487,5.993371309366,0.863361110532418,0.977292783167454
"FBgn0037620",-0.056971006863534,1.23844795857133,0.863417445243481,0.977292783167454
"FBgn0031217",-0.0253509166282727,6.03001953418116,0.863501788800262,0.977292783167454
"FBgn0032025",0.0462048125568709,4.32141946246177,0.863739580560514,0.977292783167454
"FBgn0037687",-0.0303847303435552,4.3933166303468,0.863744366453857,0.977292783167454
"FBgn0035372",0.0247263368691955,6.21076536818535,0.863892844004494,0.977323515138351
"FBgn0032870",0.0232900327155552,5.38246601958299,0.864056569487852,0.977371486070505
"FBgn0002719",-0.0280156716827421,9.31282221917856,0.864415061163124,0.977416043864356
"FBgn0003277",0.0231986095772828,9.75191481615883,0.864436726309471,0.977416043864356
"FBgn0016031",-0.0212431150356671,6.58473343533104,0.864459944455503,0.977416043864356
"FBgn0037332",-0.0233801103495254,5.11606645168709,0.864690920931474,0.977461430734949
"FBgn0032916",0.0342924505862084,4.76788120676415,0.864765546000884,0.977461430734949
"FBgn0033735",-0.0266208609995385,4.51214871561392,0.864864086181569,0.977461430734949
"FBgn0038108",-0.0244519923193321,8.85561947936717,0.865152722226663,0.977588842842878
"FBgn0033179",-0.0233302675287388,7.57860504588002,0.865298824240852,0.977588842842878
"FBgn0040465",-0.0693886777431149,1.79238260871565,0.865340868708113,0.977588842842878
"FBgn0001296",-0.0457843987887066,2.50028281288609,0.865534656289794,0.977670666162448
"FBgn0052823",-0.0689986781320289,2.19358136596636,0.865790471534517,0.977822520493771
"FBgn0036581",-0.0368576121238475,4.50147341197044,0.865917658644176,0.977829080184677
"FBgn0037958",-0.0221740820382634,5.16827641824773,0.866422180371334,0.978243761652769
"FBgn0010217",0.0297709667187828,9.13332958733631,0.866527741205829,0.978243761652769
"FBgn0000239",0.0211671483699359,7.64649593247499,0.866945642305792,0.97854956036046
"FBgn0030562",0.046656707283015,1.74957924568573,0.867041554351162,0.97854956036046
"FBgn0038583",-0.0254870856886723,3.87206437901339,0.867350254915655,0.978672527531687
"FBgn0025387",0.0987267404452933,0.184355967422192,0.867393476486624,0.978672527531687
"FBgn0030855",0.0212003458038786,5.98373345785161,0.867521739576674,0.978673794871391
"FBgn0032801",-0.0339477587787787,4.12778711654902,0.867693465570952,0.978673794871391
"FBgn0052091",-0.0560877954054738,1.86529563759607,0.867759051237133,0.978673794871391
"FBgn0250838",-0.019639797187675,6.91624393252595,0.868300196814153,0.979126699937858
"FBgn0039339",0.0354320625034687,4.11060931535085,0.868436833009247,0.979126699937858
"FBgn0052318",0.324476560960961,-0.930709406397135,0.868525247983606,0.979126699937858
"FBgn0031604",-0.019228370690885,6.49384706064597,0.868865262297188,0.979372961111816
"FBgn0037881",0.0247921184027844,6.19887780824859,0.869246999451865,0.979566886109845
"FBgn0062463",-0.0684986187078885,5.78844630832475,0.869288202873352,0.979566886109845
"FBgn0031673",0.0214532009579313,7.08038861849938,0.869402089831851,0.979566886109845
"FBgn0023095",0.0386197885830019,2.8860867153554,0.870025808771104,0.979745911848432
"FBgn0035868",-0.0514437686705911,2.95829021747832,0.870083849669574,0.979745911848432
"FBgn0038109",-0.0546225580488201,1.72904247020049,0.870119981426586,0.979745911848432
"FBgn0026597",0.0201998098454029,7.02403690571185,0.870297119345814,0.979745911848432
"FBgn0003742",0.0248839466037848,4.95985953003187,0.870297195715061,0.979745911848432
"FBgn0032194",-0.0209164953819489,5.42764749914107,0.870325514788679,0.979745911848432
"FBgn0062413",0.0212868963033004,6.05373538747078,0.870412300285406,0.979745911848432
"FBgn0035248",0.0470897437076133,2.34311843512968,0.87057807715465,0.979750174105544
"FBgn0026679",-0.024211868460234,5.99179846957952,0.870778226526217,0.979750174105544
"FBgn0035842",0.0305485421512441,5.10566756775778,0.870780939249714,0.979750174105544
"FBgn0039271",-0.0533446680262787,2.91407573090817,0.871060512859283,0.979927872028262
"FBgn0051211",0.0244611437909528,6.75760005192088,0.871321943008284,0.98008511210203
"FBgn0032293",0.0392746921757025,4.21612052286119,0.871451709986692,0.980094230860364
"FBgn0022268",-0.0220458763568376,7.96800065371875,0.871722033937435,0.9801135460173
"FBgn0027508",-0.020241048069695,5.91724060990187,0.871819973715325,0.9801135460173
"FBgn0037064",-0.0917026576309356,0.418630224669046,0.871833871742797,0.9801135460173
"FBgn0260465",-0.0254265680485843,6.82629011526334,0.872163385706596,0.98023802973042
"FBgn0033137",0.0510123588290003,0.151169618626551,0.872187958925974,0.98023802973042
"FBgn0052452",-0.0317622749248327,4.262642892474,0.87251124009642,0.980370442092137
"FBgn0034001",-0.0343299725337269,3.31024639743518,0.872605769496106,0.980370442092137
"FBgn0022153",-0.0194676058503435,7.80820872718983,0.872891230058516,0.980370442092137
"FBgn0034854",0.0209219004803322,7.55846226429976,0.872967902226578,0.980370442092137
"FBgn0037022",0.0488136307175407,3.08932225294883,0.873080860648315,0.980370442092137
"FBgn0002528",-0.0210807198221485,10.128988287929,0.873148578971569,0.980370442092137
"FBgn0036967",0.0300841048806171,5.30033499294197,0.873157636793829,0.980370442092137
"FBgn0083968",-0.041832998663381,3.45001672292961,0.873513739573778,0.980375690122742
"FBgn0016984",0.0201405606972629,7.69571682107899,0.873524656265612,0.980375690122742
"FBgn0086855",-0.0211291809261247,5.3399371090295,0.873638942416621,0.980375690122742
"FBgn0037815",-0.0281528204619961,3.78955215571268,0.873714645799102,0.980375690122742
"FBgn0037708",-0.0461369387370236,2.91026075115572,0.873770786380497,0.980375690122742
"FBgn0039252",0.0186549575586613,5.78683755504134,0.874076219094416,0.980456797662801
"FBgn0029737",-0.0283473256056034,6.6543053337673,0.87428708177098,0.980456797662801
"FBgn0032221",-0.0671465415994366,1.92490262944656,0.874314722881606,0.980456797662801
"FBgn0261573",-0.0200426207910096,7.49909589205174,0.874442051138257,0.980456797662801
"FBgn0027563",0.085284141229699,0.341590726207121,0.874451600199507,0.980456797662801
"FBgn0038389",0.0303032953770069,4.05871357757512,0.874839700825378,0.980755445289346
"FBgn0036942",-0.0919299511205677,1.00483869459573,0.87508182477838,0.980890382693006
"FBgn0037573",-0.0218289489696321,6.27508111340318,0.875244116343353,0.980891909476935
"FBgn0260648",-0.0283060438669139,3.68020806141736,0.875593813086194,0.980891909476935
"FBgn0027291",0.0253422306850625,7.45221562735814,0.875696763953737,0.980891909476935
"FBgn0030828",0.0526781583432414,0.752265854814584,0.87586557024343,0.980891909476935
"FBgn0038532",-0.0312744704839236,5.17767548292539,0.875945915974201,0.980891909476935
"FBgn0035378",-0.079239661932427,1.72739135360867,0.876047874674741,0.980891909476935
"FBgn0002932",0.0202597106884953,5.73013112624571,0.876113207579824,0.980891909476935
"FBgn0033893",0.119659619320305,0.301047122171931,0.876144277670229,0.980891909476935
"FBgn0030331",0.0230830387914766,6.41628459340844,0.876179019438434,0.980891909476935
"FBgn0037270",0.0239324000060544,8.79874058131194,0.876430555677418,0.980958858272586
"FBgn0051525",-0.0797402504703774,1.63334138682918,0.876512509615032,0.980958858272586
"FBgn0003301",-0.0269077822073274,6.50498661338571,0.876604123721989,0.980958858272586
"FBgn0024814",0.0191094605191445,7.13767705721636,0.876800743808433,0.980998421442894
"FBgn0037756",-0.0227253609992457,7.89872367483472,0.876969046189337,0.980998421442894
"FBgn0036537",0.032695350660225,5.01542491324075,0.877008117946051,0.980998421442894
"FBgn0034684",0.0315320308280523,1.91682615449429,0.877455609258173,0.980998421442894
"FBgn0036144",-0.0181907146377291,7.35820811126719,0.877558787493928,0.980998421442894
"FBgn0004811",0.020925218319702,5.89406990572452,0.877640749419042,0.980998421442894
"FBgn0031008",0.0306092607347114,5.82526669663352,0.877710192940512,0.980998421442894
"FBgn0028504",0.0341742773959304,3.69116436445429,0.877785539010337,0.980998421442894
"FBgn0033607",-0.0192637845579197,5.56884583206216,0.877820821302077,0.980998421442894
"FBgn0259918",-0.0713007878266838,1.12514337592215,0.877857202107972,0.980998421442894
"FBgn0020272",-0.0210853078813318,5.60905300898189,0.87804366955498,0.981070707619268
"FBgn0052442",-0.0493143988596523,2.36315836187305,0.878432720957442,0.9813692969121
"FBgn0036338",0.0637031218073473,0.961883107048394,0.879096948590009,0.98197518272894
"FBgn0035754",0.0301173719341975,3.93954722852258,0.879233420086852,0.981991464331024
"FBgn0038056",0.0238688217660681,4.83929814835376,0.879691809759875,0.98236723307812
"FBgn0029157",0.0228755593513002,6.54816562797193,0.880274791055033,0.982778441254954
"FBgn0033783",0.0202757730692036,6.53666233773031,0.880339143132253,0.982778441254954
"FBgn0031951",0.0247917099293989,4.88374906621791,0.880426019182846,0.982778441254954
"FBgn0029689",0.0253191383935536,4.71611162603248,0.880647704920337,0.982889707791387
"FBgn0052065",0.12932913372712,-0.157229982843709,0.880911679232309,0.983048135184303
"FBgn0034748",-0.0210933637912699,4.77889659237901,0.881083770289604,0.983103996323137
"FBgn0038741",0.0309253172771644,3.70634710489375,0.881377638566753,0.983295700913137
"FBgn0051875",0.0542578802947716,1.86784978916638,0.881813606298165,0.983612096082976
"FBgn0002962",-0.141505762838267,0.098516857281575,0.882080723951104,0.983612096082976
"FBgn0015789",-0.0183313164913976,7.12672593459313,0.882094210518821,0.983612096082976
"FBgn0032016",0.0239668286229436,5.15094123946168,0.882149626886731,0.983612096082976
"FBgn0053300",0.15712677544051,-0.464103039116663,0.88235161843328,0.983669028298927
"FBgn0020510",0.0200630436314677,7.13126127605244,0.882588840717606,0.983669028298927
"FBgn0259784",-0.0335300695576128,4.27105016413376,0.88260851133021,0.983669028298927
"FBgn0004509",0.0203910501624358,6.90143235062243,0.882922450479399,0.983669028298927
"FBgn0033209",-0.020542484313254,4.84681149413536,0.882936327834392,0.983669028298927
"FBgn0038871",-0.0377108543701124,3.59651824742083,0.882972017657752,0.983669028298927
"FBgn0038373",-0.0470268392066206,1.57368113758617,0.883174049782922,0.983669028298927
"FBgn0086472",0.0212994026251559,11.0104359707548,0.883201445968102,0.983669028298927
"FBgn0032054",0.0228231069409124,5.65956262456045,0.883299621488883,0.983669028298927
"FBgn0026324",-0.0271141119593739,4.24903352629638,0.883815218136559,0.983874624576138
"FBgn0036186",0.0332658737033448,3.26535852464662,0.883818110835578,0.983874624576138
"FBgn0035721",-0.0374867683226176,3.93671012410604,0.883861377423272,0.983874624576138
"FBgn0033468",0.0209659009580747,5.46841982507095,0.88407053067082,0.983874624576138
"FBgn0028579",-0.0180939320497063,5.58446495327852,0.884094886706388,0.983874624576138
"FBgn0038976",-0.0183880901847798,5.3999408297493,0.884415428046922,0.984095398942818
"FBgn0030931",-0.109352448700952,1.04308448323994,0.88490330558194,0.98435100688108
"FBgn0036118",0.0528892473208902,2.66010797366387,0.884938228076903,0.98435100688108
"FBgn0001255",0.0884226620355878,0.777463762959483,0.885110941770888,0.98435100688108
"FBgn0026428",0.0252015823446832,5.65305484863476,0.885171600449759,0.98435100688108
"FBgn0011297",-0.0203721132507384,5.66978089574789,0.88535101093284,0.98435100688108
"FBgn0015513",-0.018092526522971,8.19236721754977,0.885378276546711,0.98435100688108
"FBgn0053054",-0.0361977813196245,2.15136536356811,0.885828587124521,0.984534412159122
"FBgn0039920",0.0273885304809708,5.69751172735562,0.885970249945984,0.984534412159122
"FBgn0053145",-0.023106675687951,5.06603298577096,0.886088819162035,0.984534412159122
"FBgn0036291",-0.0500742590257701,2.94318705501821,0.886121722494003,0.984534412159122
"FBgn0033766",0.0226099389265746,6.45524040853084,0.886195805048854,0.984534412159122
"FBgn0040397",-0.0405954690941226,3.93302318273382,0.886276509058832,0.984534412159122
"FBgn0261530",0.0220886336676305,5.27413583533834,0.886414603551247,0.984552053799648
"FBgn0029538",0.0540401930758625,2.22772845563937,0.886818731540418,0.984708302814643
"FBgn0030235",0.0297387950112738,8.06094622830619,0.8869418177328,0.984708302814643
"FBgn0028665",-0.0190398187847362,7.57370604286272,0.887025013838888,0.984708302814643
"FBgn0038316",0.0281505286424939,4.75432910899891,0.887219025665254,0.984708302814643
"FBgn0037282",0.0186498269349914,6.09234432321784,0.887296146176564,0.984708302814643
"FBgn0243514",-0.0311555423545943,8.92757899275472,0.887483196639034,0.984708302814643
"FBgn0038965",0.0263475004258692,4.50259665332606,0.887530756349034,0.984708302814643
"FBgn0033122",-0.0221675976272658,5.56292698049311,0.887533141352672,0.984708302814643
"FBgn0053082",0.120388824133345,0.135409492988727,0.88773995203762,0.984722642437036
"FBgn0040005",0.0434217505080314,5.24819327317216,0.887824743481077,0.984722642437036
"FBgn0086254",0.0182960813768944,6.81714299318129,0.887912769943226,0.984722642437036
"FBgn0015269",-0.0188974605974624,6.62654008749261,0.888102050874773,0.984796988554325
"FBgn0034025",0.0189645764754407,6.07684713263757,0.88841774286203,0.984898642016445
"FBgn0038947",0.0205982100787269,7.26066945749227,0.888438236287674,0.984898642016445
"FBgn0030292",0.0256932420101654,4.13461918550946,0.888807488239703,0.985172416794036
"FBgn0032515",-0.0317399083093277,4.02840179702734,0.889132202477555,0.985392397685079
"FBgn0031881",-0.0285138146140981,4.21913901233611,0.889250587285319,0.985392397685079
"FBgn0030755",-0.075512534831464,3.30987636940778,0.889447879241871,0.985475466259457
"FBgn0037338",-0.0289140590897241,4.32684473986886,0.889607967727066,0.985517297581029
"FBgn0019968",-0.0176429948144486,7.42916479347519,0.889884017718212,0.985656995365768
"FBgn0031970",0.0293951219111731,0.481799497889088,0.88997877163488,0.985656995365768
"FBgn0039882",0.0286336892328683,4.26359442681278,0.890281113938355,0.985856309812699
"FBgn0008635",-0.0214021692619815,8.94405957459903,0.890523260128956,0.985887918189336
"FBgn0010750",0.0227416481482491,6.20733192971154,0.890554416666311,0.985887918189336
"FBgn0014411",0.019844396854829,7.34646092646502,0.891040317962211,0.985947725480316
"FBgn0041004",-0.0256455819676179,6.22744265883151,0.891054927229402,0.985947725480316
"FBgn0010398",-0.0296459802274204,3.36478575011298,0.891071702271017,0.985947725480316
"FBgn0038331",-0.028581857236629,5.65151250969703,0.891270664771382,0.985947725480316
"FBgn0015799",0.0189509205946097,6.09622607835027,0.891357820288096,0.985947725480316
"FBgn0033471",0.0240828916498368,5.10144305508622,0.891517965606067,0.985947725480316
"FBgn0038704",-0.0211249893279452,5.4561237888299,0.891546940415545,0.985947725480316
"FBgn0029158",0.0287826452808199,4.09587858697967,0.891587534772108,0.985947725480316
"FBgn0010113",-0.0256602675207134,8.47994852212199,0.891762534281414,0.986005898458835
"FBgn0030696",-0.0896312097853175,1.01306707624369,0.891935120126657,0.986061387092129
"FBgn0034925",0.0263401918163093,4.74256600675832,0.892677386751486,0.986086220805753
"FBgn0040208",0.0193396136382842,6.28042197542047,0.892821025420443,0.986086220805753
"FBgn0033787",-0.0297902605015057,1.96086657361186,0.892926431729593,0.986086220805753
"FBgn0036995",0.100567968804037,0.117947403066081,0.893093204975849,0.986086220805753
"FBgn0030274",0.0219800773134451,5.44599797426187,0.893161993272823,0.986086220805753
"FBgn0030878",-0.0200696764679223,6.38251704773146,0.89320543079634,0.986086220805753
"FBgn0035987",0.0179368730501108,6.08560481594814,0.893224102901968,0.986086220805753
"FBgn0260723",0.0878891535497393,1.91319520564313,0.893479686684807,0.986086220805753
"FBgn0037212",0.0752063850356917,1.66361960995106,0.893481052748696,0.986086220805753
"FBgn0037811",-0.0982297731575626,0.783729074924182,0.893706821666196,0.986086220805753
"FBgn0000171",0.0224952425790864,9.10789297190204,0.893820112140576,0.986086220805753
"FBgn0039261",-0.0171740380790425,6.27263181609451,0.893820955274917,0.986086220805753
"FBgn0027568",0.0182739336525424,7.24442928438123,0.893833891226756,0.986086220805753
"FBgn0000810",0.0332512965375815,4.58158701394369,0.893918515471804,0.986086220805753
"FBgn0086444",-0.0153566533853858,5.8258641247597,0.893991931891872,0.986086220805753
"FBgn0032586",-0.0160465374387291,8.20959367740016,0.894096114549568,0.986086220805753
"FBgn0038244",-0.0164960898310332,7.47233718759866,0.894160543295411,0.986086220805753
"FBgn0037950",-0.077056048148604,0.336043515419864,0.894167776139979,0.986086220805753
"FBgn0037012",0.041483541158087,3.56611455297842,0.894283258342457,0.986086220805753
"FBgn0035088",-0.0181432247878244,5.5664044589815,0.894796175301788,0.986167773247648
"FBgn0034058",-0.0226700199458832,4.44278709278691,0.894874816327876,0.986167773247648
"FBgn0040928",0.0474734060516677,1.96173857857154,0.895022304205902,0.986167773247648
"FBgn0032229",0.0219938422467229,5.90143222927035,0.895061247183748,0.986167773247648
"FBgn0033718",-0.0210011584684681,5.94398678870141,0.895061685738052,0.986167773247648
"FBgn0030743",-0.0271916972874099,3.99133180741593,0.895187745884937,0.986167773247648
"FBgn0035690",-0.0183904000088023,5.40010183624901,0.895229884991178,0.986167773247648
"FBgn0032517",0.0173539469141195,5.4946533153899,0.895410301001986,0.986167773247648
"FBgn0037720",0.017963936624618,6.72296713100006,0.895458945047982,0.986167773247648
"FBgn0033948",-0.0246100226064723,3.82221623420447,0.895917643855287,0.986538072566729
"FBgn0033413",0.017948250674081,5.98389597334652,0.896326183633163,0.986853045694788
"FBgn0030600",-0.0200344086863876,7.6764432170433,0.896623303387022,0.986967450146049
"FBgn0035532",-0.023189803816024,4.11668974499531,0.896677957064731,0.986967450146049
"FBgn0031831",-0.103905546735293,0.301961441895898,0.896797633449488,0.986967450146049
"FBgn0035371",0.0198553243414103,7.23885515479667,0.897451858612822,0.987552543776109
"FBgn0003511",0.0279807851861166,4.81577800306481,0.897589262616996,0.987568847260655
"FBgn0011509",0.0209090233529892,5.85431938249315,0.897931830877821,0.987810846586334
"FBgn0017429",-0.0181234187647793,5.08960208778552,0.898129181622473,0.987893048491349
"FBgn0052206",0.0520549919726822,2.93494610139949,0.898338555041432,0.987899817985497
"FBgn0260860",-0.0173459449823126,4.16166038657946,0.898380594161092,0.987899817985497
"FBgn0030927",-0.091297616560853,0.619817121282405,0.898557542474926,0.987959541719395
"FBgn0033951",0.0240287717452741,4.7456429526832,0.899127638159878,0.988145086156222
"FBgn0086475",-0.0180383802248724,5.97270151260097,0.899134142626561,0.988145086156222
"FBgn0030657",0.0337127298005298,2.79096874070757,0.899212739765276,0.988145086156222
"FBgn0038427",0.0165432308851894,6.22458223488894,0.899224324800702,0.988145086156222
"FBgn0053523",0.0185660453242235,6.03302843078245,0.899510565536953,0.988145086156222
"FBgn0053288",-0.0756629331911462,-0.0046514839763259,0.899655956490255,0.988145086156222
"FBgn0030668",0.0248664912445523,4.26535652884746,0.899672668317373,0.988145086156222
"FBgn0011361",-0.0163714481413103,7.0698687053706,0.89970757285947,0.988145086156222
"FBgn0036818",-0.0459313030275517,2.12315931149897,0.900112999017753,0.98821193985065
"FBgn0038319",-0.0157956037466968,4.60285623906286,0.90032851641564,0.98821193985065
"FBgn0028419",0.0175089020036852,7.21087648838716,0.900338575770941,0.98821193985065
"FBgn0027780",-0.018486656810773,4.97295563137561,0.900444252459186,0.98821193985065
"FBgn0032428",0.070317475486242,0.718494218028707,0.900454236704136,0.98821193985065
"FBgn0026326",-0.0154534705194522,5.44819201657547,0.900504450154372,0.98821193985065
"FBgn0039004",-0.0166812556505095,5.89171133257907,0.900712913296764,0.988306078659593
"FBgn0037357",-0.0177173954531966,8.24701694831598,0.900908235623458,0.988370571209966
"FBgn0038274",-0.0160719978814405,5.91837422885349,0.901204623652791,0.988370571209966
"FBgn0026879",-0.0225601414744722,4.62316444027813,0.901339550433787,0.988370571209966
"FBgn0020235",0.0187340606668842,9.37824871321622,0.901557371401891,0.988370571209966
"FBgn0013531",-0.0157270987393547,4.49728869122494,0.901567095950047,0.988370571209966
"FBgn0036369",-0.0236933793782467,3.99299999299118,0.901595155416577,0.988370571209966
"FBgn0031999",-0.0372142247887468,2.64311948160333,0.901630502460531,0.988370571209966
"FBgn0085432",0.0285764728317633,6.1942651663928,0.902113657249527,0.988704026256502
"FBgn0028406",0.0245971449450438,4.08542855881829,0.902256046736002,0.988704026256502
"FBgn0038421",-0.0558505783850718,1.9674541113236,0.902302879969936,0.988704026256502
"FBgn0261574",-0.0218711661790837,8.61549668154652,0.90246887925888,0.988751433606628
"FBgn0042206",-0.0498698673957503,1.75274059371651,0.902674532148968,0.988820879879267
"FBgn0031361",0.0410337994493887,3.13690950398837,0.902777752173785,0.988820879879267
"FBgn0259823",0.107471887355918,1.13629721674153,0.903273150499524,0.989058506633381
"FBgn0032679",0.0160144459002948,7.99146927966075,0.903449515218497,0.989058506633381
"FBgn0034091",0.0176517478584346,6.08320558841959,0.903617618811034,0.989058506633381
"FBgn0038735",-0.0211126733332111,5.02219446514408,0.903687073160505,0.989058506633381
"FBgn0004188",0.174237554453809,-0.176689966266091,0.903692604650283,0.989058506633381
"FBgn0039849",0.0177706985545582,6.24941877619126,0.903731339042741,0.989058506633381
"FBgn0035087",0.0194436999898463,8.23066683134807,0.904145399852131,0.98922949857729
"FBgn0030082",-0.0153593750039322,5.36979293984793,0.904204288787198,0.98922949857729
"FBgn0041585",-0.0140666092115345,6.62668873231827,0.904255961708436,0.98922949857729
"FBgn0038873",-0.111535938433237,0.859760833633177,0.904475338132225,0.98931550180374
"FBgn0004903",-0.0163838162127319,5.95279700010771,0.904580186976955,0.98931550180374
"FBgn0033392",0.0250664837495464,3.62648293288423,0.904944891889196,0.989580025663005
"FBgn0023513",-0.0163065724370281,5.94146149403616,0.905252318299559,0.989685526378236
"FBgn0037218",0.0154743650484254,7.43907642403429,0.905337213143365,0.989685526378236
"FBgn0035631",-0.0135154326482648,6.10642133271674,0.905621364845249,0.989685526378236
"FBgn0029994",-0.0437070870928692,0.44515090099005,0.905893691845955,0.989685526378236
"FBgn0030603",0.0185839081522059,5.70848597090287,0.906050778664658,0.989685526378236
"FBgn0032387",0.0168109930781546,5.14696339489792,0.90609063053374,0.989685526378236
"FBgn0015623",-0.015156391704698,8.59466775005927,0.906115838075677,0.989685526378236
"FBgn0034498",-0.0149336501374865,6.49515079423016,0.906126868228068,0.989685526378236
"FBgn0031239",0.042858571411641,0.100805855115111,0.906239257567963,0.989685526378236
"FBgn0031535",0.0238679401744322,4.77656681592359,0.906310921363773,0.989685526378236
